session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260211205825,0,0,0,0,0,0,0,0,-0.732,5.438,-7.774,-0.028,-0.084,0.099,334911
20260211205825,1,0.197,0,0,0,0,0,0,-0.512,5.399,-7.628,0.021,-0.089,0.047,335108
20260211205825,2,0.205,0,0,0,0,0,0,-0.404,5.442,-7.612,0.011,-0.025,-0.039,335313
20260211205825,3,0.219,0,0,0,0,0,0,-0.412,5.356,-7.676,-0.008,-0.014,-0.065,335532
20260211205825,4,0.192,0,0,0,0,0,0,-0.826,5.393,-7.704,0.003,-0.097,0.077,335724
20260211205825,5,0.208,0,0,0,0,0,0,-0.455,5.316,-7.687,0.01,-0.034,-0.004,335932
20260211205825,6,0.209,0,0,0,0,0,0,-0.559,5.373,-7.718,-0.013,-0.033,0.004,336141
20260211205825,7,0.206,0,0,0,0,0,0,-0.674,5.31,-7.661,0.012,-0.038,0.017,336347
20260211205825,8,0.218,0,0,0,0,0,0,-0.453,5.264,-7.695,0.001,-0.042,0.021,336565
20260211205825,9,0.196,0,0,0,0,0,0,-0.681,5.493,-7.612,0.071,-0.07,-0.073,336761
20260211205825,10,0.2,0,0,0,0,0,0,-0.622,5.35,-7.729,0.138,-0.061,0.083,336961
20260211205825,11,0.204,0,0,0,0,0,0,0.098,5.281,-7.831,0.248,0.016,-0.126,337165
20260211205825,12,0.212,0,0,0,0,0,0,-0.804,4.561,-7.973,0.068,-0.021,-0.225,337377
20260211205825,13,0.301,0,0,0,0,0,0,-0.652,3.825,-8.292,0.301,0.191,-0.334,337678
20260211205825,14,0.304,0,0,0,0,0,0,0.266,3.478,-8.669,-0.036,0.003,0.026,337982
20260211205825,15,0.567,0,0,0,0,0,0,-1.397,4.47,-7.992,-0.167,0.362,-0.343,338549
20260211205825,16,0.315,0,0,0,0,0,0,0.924,4.398,-8.311,-0.013,0.3,-0.411,338864
20260211205825,17,0.407,0,0,0,0,0,0,-0.963,4.18,-8.631,0.174,-0.159,0.164,339271
20260211205825,18,0.298,0,0,0,0,0,0,-0.019,4.119,-8.283,0.056,-0.183,0.183,339569
20260211205825,19,0.423,0,0,0,0,0,0,-1.809,3.917,-7.87,0.159,-0.081,-0.038,339992
20260211205825,20,0.294,0,0,0,0,0,0,-1.842,3.678,-8.003,-0.024,-0.011,-0.072,340286
20260211205825,21,0.42,0,0,0,0,0,0,-1.275,3.051,-8.538,-0.008,-0.099,0.126,340706
20260211205825,22,0.43,0,0,0,0,0,0,-1.079,3.048,-8.707,0.018,0.001,-0.062,341136
20260211205825,23,0.286,0,0,0,0,0,0,-1.023,3.276,-8.706,-0.123,-0.021,-0.043,341422
20260211205825,24,0.41,0,0,0,0,0,0,-0.677,3.924,-8.14,0.021,-0.152,0.23,341832
20260211205825,25,0.297,0,0,0,0,0,0,-0.77,3.494,-8.294,-0.29,0.113,-0.244,342129
20260211205825,26,0.213,0,0,0,0,0,0,-0.122,3.173,-8.517,-0.575,-0.487,0.108,342342
20260211205825,27,0.307,0,0,0,0,0,0,-1.205,4.774,-7.737,-0.929,-0.243,0.21,342649
20260211205825,28,0.304,0,0,0,0,0,0,-1.086,4.323,-7.976,-0.133,-0.01,-0.019,342953
20260211205825,29,0.311,0,0,0,0,0,0,-1.527,5.486,-7.665,0.851,0.035,0.229,343264
20260211205825,30,0.304,0,0,0,0,0,0,-1.568,4.076,-8.209,-0.105,0.099,0.012,343568
